SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
33,Dogecoin,DOGE,2/02/17 23:59,0.000214828,0.000207311,0.000211906,0.000211405,76733.60156,22828496.95
34,Dogecoin,DOGE,2/03/17 23:59,0.000214051,0.000206753,0.000211056,0.000213092,112018,23013630.55
35,Dogecoin,DOGE,2/04/17 23:59,0.000213569,0.000206143,0.000213079,0.000211401,113546,22833924.04
36,Dogecoin,DOGE,2/05/17 23:59,0.000213576,0.000207341,0.000211459,0.000210912,99077.79688,22784026.92
37,Dogecoin,DOGE,2/06/17 23:59,0.000215579,0.000208226,0.000210396,0.000214024,90883.79688,23123109.93
38,Dogecoin,DOGE,2/07/17 23:59,0.000214351,0.000206967,0.000211781,0.00020805,110704,22480560.5
39,Dogecoin,DOGE,2/08/17 23:59,0.000216929,0.000206689,0.000211522,0.00021065,162662,22764405.54
40,Dogecoin,DOGE,2/09/17 23:59,0.000215663,0.000201299,0.000207615,0.000204389,200542,22090588.74
41,Dogecoin,DOGE,2/10/17 23:59,0.000209398,0.000200506,0.000203623,0.000207571,94676.60156,22437403.15
42,Dogecoin,DOGE,2/11/17 23:59,0.00021515,0.000202762,0.000208205,0.000209768,94779.20313,22677808.87
43,Dogecoin,DOGE,2/12/17 23:59,0.000210796,0.000204966,0.00020987,0.000208254,96617.89844,22517017.57
44,Dogecoin,DOGE,2/13/17 23:59,0.00021146,0.000204354,0.000210448,0.000207824,128635,22473383.43
45,Dogecoin,DOGE,2/14/17 23:59,0.000212897,0.000204735,0.000207824,0.000208628,129514,22563242.76
46,Dogecoin,DOGE,2/15/17 23:59,0.000212109,0.000202943,0.000208199,0.00020907,154245,22613929.33
47,Dogecoin,DOGE,2/16/17 23:59,0.000212443,0.000201611,0.000209269,0.000207491,135279,22446000.34
48,Dogecoin,DOGE,2/17/17 23:59,0.000213317,0.000202067,0.000207257,0.000208676,153199,22577051.46
49,Dogecoin,DOGE,2/18/17 23:59,0.000210214,0.000196017,0.000208578,0.000196709,158688,21285033.29
50,Dogecoin,DOGE,2/19/17 23:59,0.000210476,0.000196439,0.000196692,0.000207641,74856.20313,22470801.42
51,Dogecoin,DOGE,2/20/17 23:59,0.000209172,0.000203808,0.00020783,0.000206816,89140.60156,22384370.02
52,Dogecoin,DOGE,2/21/17 23:59,0.000210721,0.000201911,0.000210116,0.00020843,102673,22561942.19
53,Dogecoin,DOGE,2/22/17 23:59,0.000209882,0.000197385,0.000208449,0.000201662,108610,21832089.91
54,Dogecoin,DOGE,2/23/17 23:59,0.000207744,0.000197779,0.000201656,0.00020757,110405,22474554.46
55,Dogecoin,DOGE,2/24/17 23:59,0.000211381,0.000202482,0.000207661,0.000207775,118202,22499640.56
56,Dogecoin,DOGE,2/25/17 23:59,0.000209021,0.000200101,0.000204014,0.000200434,64485.19922,21707442.49
57,Dogecoin,DOGE,2/26/17 23:59,0.000208333,0.000198945,0.000200054,0.000203079,55007.39844,21996681.05
58,Dogecoin,DOGE,2/27/17 23:59,0.000208669,0.000201575,0.00020627,0.000208376,115816,22573291.3
59,Dogecoin,DOGE,2/28/17 23:59,0.000209838,0.000199195,0.000204325,0.000204978,90931.79688,22208026.17
60,Dogecoin,DOGE,3/01/17 23:59,0.000209058,0.000201196,0.000205639,0.000202775,136870,21972151.99
61,Dogecoin,DOGE,3/02/17 23:59,0.000210458,0.000201625,0.000205236,0.0002055,203994,22270265.02
62,Dogecoin,DOGE,3/03/17 23:59,0.000212759,0.000201593,0.000205153,0.000210722,146345,22839080.09
63,Dogecoin,DOGE,3/04/17 23:59,0.000216914,0.000194613,0.000211085,0.000204514,94177,22169039.94
64,Dogecoin,DOGE,3/05/17 23:59,0.000211258,0.000201922,0.000204451,0.000206134,69489.79688,22347509.23
65,Dogecoin,DOGE,3/06/17 23:59,0.000212648,0.000205084,0.000209963,0.000209798,111585,22747587.62
66,Dogecoin,DOGE,3/07/17 23:59,0.000214982,0.00020471,0.000206097,0.000208639,169049,22624812.46
67,Dogecoin,DOGE,3/08/17 23:59,0.000211879,0.000200025,0.000208808,0.000207948,242738,22552761.6
68,Dogecoin,DOGE,3/09/17 23:59,0.000212147,0.000202066,0.00020701,0.000210908,110162,22876685.81
69,Dogecoin,DOGE,3/10/17 23:59,0.00021834,0.00019805,0.000210794,0.000203927,327829,22122294.84
70,Dogecoin,DOGE,3/11/17 23:59,0.000213222,0.000200398,0.000204728,0.000211293,142059,22924270.14
71,Dogecoin,DOGE,3/12/17 23:59,0.000229368,0.000207244,0.000211599,0.000229368,320578,24888450.91
72,Dogecoin,DOGE,3/13/17 23:59,0.000261492,0.000222504,0.000226639,0.000246985,998448,26803460.86
73,Dogecoin,DOGE,3/14/17 23:59,0.000247176,0.000235715,0.000241264,0.000237921,350586,25823122.77
74,Dogecoin,DOGE,3/15/17 23:59,0.00024507,0.000230685,0.000237898,0.000242898,395931,26366681.73
75,Dogecoin,DOGE,3/16/17 23:59,0.000244448,0.000228061,0.000241193,0.000234935,448480,25505568.43
76,Dogecoin,DOGE,3/17/17 23:59,0.000234938,0.000218049,0.000234938,0.000223222,393182,24237031.09
77,Dogecoin,DOGE,3/18/17 23:59,0.000227774,0.000206983,0.000223265,0.000218561,474001,23733952.79
78,Dogecoin,DOGE,3/19/17 23:59,0.000240256,0.000214922,0.000219206,0.000235076,335532,25530620.26
79,Dogecoin,DOGE,3/20/17 23:59,0.000238621,0.000226363,0.000235471,0.000236306,339899,25667420.77
80,Dogecoin,DOGE,3/21/17 23:59,0.000248088,0.000227095,0.000227095,0.00024568,243988,26688540.96
81,Dogecoin,DOGE,3/22/17 23:59,0.00024741,0.000234654,0.000245236,0.000243432,344528,26447698.49
82,Dogecoin,DOGE,3/23/17 23:59,0.000245085,0.000234523,0.000239141,0.000242123,195765,26308841.66
83,Dogecoin,DOGE,3/24/17 23:59,0.000305108,0.000234668,0.000241763,0.000264487,1776640,28742561.61
84,Dogecoin,DOGE,3/25/17 23:59,0.000297549,0.000249566,0.000264342,0.000297549,1274960,32339606.54
85,Dogecoin,DOGE,3/26/17 23:59,0.000309285,0.000270775,0.000297684,0.000272114,1203110,29578946.6
86,Dogecoin,DOGE,3/27/17 23:59,0.000282835,0.000237758,0.000277658,0.000254212,1082440,27636507.22
87,Dogecoin,DOGE,3/28/17 23:59,0.000285798,0.000245461,0.000246745,0.000273136,708276,29697573.05
88,Dogecoin,DOGE,3/29/17 23:59,0.000281198,0.000264381,0.000279079,0.000272136,399763,29592633.75
89,Dogecoin,DOGE,3/30/17 23:59,0.000328746,0.00026506,0.000277993,0.000303718,1673200,33031133.12
90,Dogecoin,DOGE,3/31/17 23:59,0.000359563,0.00029932,0.000304313,0.00032812,2525700,35689522.16
91,Dogecoin,DOGE,4/01/17 23:59,0.00034885,0.000316691,0.00033289,0.000335176,1030280,36461688.85
92,Dogecoin,DOGE,4/02/17 23:59,0.000526643,0.000327524,0.000336166,0.000489329,4276890,53237771.48
93,Dogecoin,DOGE,4/03/17 23:59,0.000632721,0.00040534,0.000490085,0.000427101,8704480,46473419.86
94,Dogecoin,DOGE,4/04/17 23:59,0.000489845,0.000409382,0.000431951,0.000432034,3070990,47016147.83
95,Dogecoin,DOGE,4/05/17 23:59,0.000444864,0.000421598,0.000437875,0.000441552,1696750,48058058.14
96,Dogecoin,DOGE,4/06/17 23:59,0.000486956,0.000435607,0.000437451,0.000449836,2738610,48965885.69
97,Dogecoin,DOGE,4/07/17 23:59,0.000458394,0.000387169,0.000455974,0.000398385,2669470,43370834.58
98,Dogecoin,DOGE,4/08/17 23:59,0.000432745,0.000397914,0.00039842,0.000432067,1249660,47043645.81
99,Dogecoin,DOGE,4/09/17 23:59,0.000430806,0.000374268,0.000430233,0.000380584,1720980,41443401.47
100,Dogecoin,DOGE,4/10/17 23:59,0.000399613,0.000367822,0.000380546,0.000399613,1181340,43521043.88
101,Dogecoin,DOGE,4/11/17 23:59,0.00040026,0.000380658,0.000396198,0.00039023,694146,42504567.38
102,Dogecoin,DOGE,4/12/17 23:59,0.000415321,0.000386706,0.000388338,0.000414131,940905,45113671.13
103,Dogecoin,DOGE,4/13/17 23:59,0.00043796,0.000405688,0.000415017,0.000424517,1421850,46250889.23
104,Dogecoin,DOGE,4/14/17 23:59,0.000455417,0.000420961,0.000431438,0.000426397,1462360,46461673.18
105,Dogecoin,DOGE,4/15/17 23:59,0.000433904,0.000411822,0.000424847,0.000418244,892718,45578831.81
106,Dogecoin,DOGE,4/16/17 23:59,0.000461818,0.000415795,0.000417354,0.000453509,1835340,49424546.46
107,Dogecoin,DOGE,4/17/17 23:59,0.000479869,0.000447231,0.000453364,0.000459162,1791470,50046891.04
108,Dogecoin,DOGE,4/18/17 23:59,0.000467115,0.000435739,0.000465965,0.000459319,1308510,50070361.98
109,Dogecoin,DOGE,4/19/17 23:59,0.00046019,0.000441983,0.000455532,0.000447593,940790,48798264.46
110,Dogecoin,DOGE,4/20/17 23:59,0.00048303,0.000437616,0.00044807,0.000443007,1828250,48304467.86
111,Dogecoin,DOGE,4/21/17 23:59,0.00045741,0.000438173,0.000440418,0.00045149,692528,49235653.26
112,Dogecoin,DOGE,4/22/17 23:59,0.000469721,0.000441443,0.000456405,0.000463638,853796,50566745.1
113,Dogecoin,DOGE,4/23/17 23:59,0.000539897,0.000462868,0.000467809,0.000521851,3778280,56922937.09
114,Dogecoin,DOGE,4/24/17 23:59,0.000530062,0.000498247,0.000525597,0.00051489,1427570,56170723.49
115,Dogecoin,DOGE,4/25/17 23:59,0.000545981,0.00051062,0.000511083,0.000527243,1498410,57525560.38
116,Dogecoin,DOGE,4/26/17 23:59,0.000552423,0.000526879,0.000533569,0.000543756,1349140,59334724.18
117,Dogecoin,DOGE,4/27/17 23:59,0.000671823,0.000544974,0.000548808,0.000631937,4707330,68965795.46
118,Dogecoin,DOGE,4/28/17 23:59,0.000704542,0.000616863,0.00062477,0.000677997,4437500,74001826.65
119,Dogecoin,DOGE,4/29/17 23:59,0.000770959,0.000679313,0.000679313,0.000733723,5870990,80094404.61
120,Dogecoin,DOGE,4/30/17 23:59,0.000770843,0.000727475,0.000735673,0.000746315,3614180,81479217.04
121,Dogecoin,DOGE,5/01/17 23:59,0.000764663,0.000638261,0.000746212,0.000686212,5565600,74926987.84
122,Dogecoin,DOGE,5/02/17 23:59,0.000696289,0.000572801,0.000688529,0.000610461,5211860,66664318.67
123,Dogecoin,DOGE,5/03/17 23:59,0.000694876,0.000591247,0.000610811,0.000678308,4436450,74082830.95
124,Dogecoin,DOGE,5/04/17 23:59,0.000763315,0.000674934,0.000686009,0.000744322,4638240,81302972.12
125,Dogecoin,DOGE,5/05/17 23:59,0.000931748,0.000736457,0.000737505,0.000839674,9754900,91730011.89
126,Dogecoin,DOGE,5/06/17 23:59,0.0011694,0.000808855,0.000836611,0.0011694,14651900,127767020.2
127,Dogecoin,DOGE,5/07/17 23:59,0.00142956,0.00115673,0.00117556,0.00130453,34856400,142549285.6
128,Dogecoin,DOGE,5/08/17 23:59,0.00152329,0.0012489,0.00133484,0.00152059,23381600,166179751.7
129,Dogecoin,DOGE,5/09/17 23:59,0.00153078,0.00110696,0.00153078,0.00123879,18473100,135399786.4
130,Dogecoin,DOGE,5/10/17 23:59,0.001382,0.00119994,0.00125308,0.00123893,9734520,135432314.8
131,Dogecoin,DOGE,5/11/17 23:59,0.0012505,0.00112402,0.00123586,0.00121224,7417150,132531385.5
132,Dogecoin,DOGE,5/12/17 23:59,0.00126298,0.00118185,0.00121516,0.00118332,6218670,129385995
133,Dogecoin,DOGE,5/13/17 23:59,0.00121179,0.00112311,0.00118798,0.00118354,5599360,129426581.2
134,Dogecoin,DOGE,5/14/17 23:59,0.00127381,0.00118834,0.00119784,0.00127381,4752270,139315690.2
135,Dogecoin,DOGE,5/15/17 23:59,0.00127654,0.00109831,0.00127525,0.00112801,5239470,123385339.7
136,Dogecoin,DOGE,5/16/17 23:59,0.00112508,0.000994552,0.00112252,0.00105947,7799600,115902941.3
137,Dogecoin,DOGE,5/17/17 23:59,0.00139593,0.00106757,0.00106757,0.00131843,19914100,144250618.1
138,Dogecoin,DOGE,5/18/17 23:59,0.00164747,0.00128988,0.00131795,0.00150837,30426900,165053035.1
139,Dogecoin,DOGE,5/19/17 23:59,0.0015939,0.0014243,0.00151188,0.00151757,15752100,166080690.3
140,Dogecoin,DOGE,5/20/17 23:59,0.00192102,0.00147808,0.00151088,0.00189979,23947700,207936862.1
141,Dogecoin,DOGE,5/21/17 23:59,0.00306166,0.00191031,0.00191031,0.00306166,105483000,335148584.9
142,Dogecoin,DOGE,5/22/17 23:59,0.00376615,0.0024871,0.0030954,0.0034051,122287000,372790907
143,Dogecoin,DOGE,5/23/17 23:59,0.00403053,0.00312456,0.0033667,0.00356202,69025696,390020192.1
144,Dogecoin,DOGE,5/24/17 23:59,0.00404414,0.00352366,0.0035433,0.00365906,55427800,400696360.9
145,Dogecoin,DOGE,5/25/17 23:59,0.00371161,0.00292069,0.00370188,0.00299396,47384900,327904155.2
146,Dogecoin,DOGE,5/26/17 23:59,0.0032772,0.00230173,0.00295011,0.00242357,32173900,265467531.2
147,Dogecoin,DOGE,5/27/17 23:59,0.00257088,0.00170046,0.00242757,0.00254114,51605800,278381109.3
148,Dogecoin,DOGE,5/28/17 23:59,0.00285842,0.00230421,0.00258298,0.0025792,34751700,282586773
149,Dogecoin,DOGE,5/29/17 23:59,0.00284251,0.00242743,0.00253009,0.00273228,19870300,299397081.6
150,Dogecoin,DOGE,5/30/17 23:59,0.00299441,0.00257027,0.00273379,0.00262329,22734100,287491007.2
151,Dogecoin,DOGE,5/31/17 23:59,0.00273929,0.00239198,0.00263925,0.00265701,19840600,291223324
152,Dogecoin,DOGE,6/01/17 23:59,0.00290326,0.00265521,0.00266509,0.00286663,23980700,314238600.2
153,Dogecoin,DOGE,6/02/17 23:59,0.00310056,0.00285793,0.00287776,0.00302616,34663300,331768243.7
154,Dogecoin,DOGE,6/03/17 23:59,0.00337462,0.002814,0.00302197,0.00325116,40595200,356480570.8
155,Dogecoin,DOGE,6/04/17 23:59,0.00349593,0.00307138,0.00327867,0.00317889,47092000,348600599.5
156,Dogecoin,DOGE,6/05/17 23:59,0.00390129,0.00316941,0.00319131,0.00387282,53883800,424751203.7
157,Dogecoin,DOGE,6/06/17 23:59,0.00403649,0.00354948,0.00385869,0.00374085,44359200,410328883.7
158,Dogecoin,DOGE,6/07/17 23:59,0.00381495,0.00330153,0.00376405,0.00330153,29591900,362183090.2
159,Dogecoin,DOGE,6/08/17 23:59,0.00359137,0.00309456,0.00327931,0.0035745,30213200,392181329.9
160,Dogecoin,DOGE,6/09/17 23:59,0.00362435,0.00341816,0.00357604,0.00345254,25259700,378848043.6
161,Dogecoin,DOGE,6/10/17 23:59,0.00348337,0.00329224,0.00342954,0.00331292,22219500,363573699.6
162,Dogecoin,DOGE,6/11/17 23:59,0.00379549,0.0032757,0.00330663,0.00360125,40179500,395265960.4
163,Dogecoin,DOGE,6/12/17 23:59,0.00360336,0.00316647,0.00360336,0.00325288,20308300,357074637.1
164,Dogecoin,DOGE,6/13/17 23:59,0.00343187,0.00324973,0.00324973,0.00331295,15386000,363714822.4
165,Dogecoin,DOGE,6/14/17 23:59,0.00337927,0.00301098,0.00330528,0.00309163,14116100,339460161.6
166,Dogecoin,DOGE,6/15/17 23:59,0.00310993,0.00276418,0.00310021,0.00304276,15751600,334136363.8
167,Dogecoin,DOGE,6/16/17 23:59,0.00320669,0.00294722,0.00304269,0.00316275,13983500,347356322
168,Dogecoin,DOGE,6/17/17 23:59,0.00338431,0.00313517,0.00313517,0.00332246,16275900,364943129.2
169,Dogecoin,DOGE,6/18/17 23:59,0.00333597,0.0031707,0.00333469,0.00322982,9348420,354812175.9
170,Dogecoin,DOGE,6/19/17 23:59,0.00325323,0.00314105,0.00321938,0.00314105,12364900,345103749.8
171,Dogecoin,DOGE,6/20/17 23:59,0.00328659,0.00315085,0.00315384,0.00321813,15050400,353617215.5
172,Dogecoin,DOGE,6/21/17 23:59,0.00329204,0.00309533,0.00321854,0.00312464,14635800,343387743.5
173,Dogecoin,DOGE,6/22/17 23:59,0.0031413,0.00304592,0.0031256,0.00310377,9515860,341137156.3
174,Dogecoin,DOGE,6/23/17 23:59,0.00318765,0.00304427,0.00310059,0.00314277,9479750,345466885
175,Dogecoin,DOGE,6/24/17 23:59,0.00329354,0.00312107,0.00313905,0.00313528,12055500,344687036.8
176,Dogecoin,DOGE,6/25/17 23:59,0.00343607,0.00287287,0.0031291,0.00296096,25808000,325563587.9
177,Dogecoin,DOGE,6/26/17 23:59,0.00304088,0.00244875,0.00295785,0.00275014,19984800,302421459.8
178,Dogecoin,DOGE,6/27/17 23:59,0.0027659,0.00224516,0.00275014,0.0026226,16548800,288432959.9
179,Dogecoin,DOGE,6/28/17 23:59,0.00282186,0.00252646,0.00263555,0.00279303,9713640,307215582
180,Dogecoin,DOGE,6/29/17 23:59,0.00278747,0.00259945,0.00278747,0.00265579,6596660,292156833.8
181,Dogecoin,DOGE,6/30/17 23:59,0.0026815,0.00260084,0.00265409,0.00260168,4828560,286240722.2
182,Dogecoin,DOGE,7/01/17 23:59,0.00289282,0.00241804,0.00260133,0.00264488,5623250,291030486.9
183,Dogecoin,DOGE,7/02/17 23:59,0.00264509,0.00225297,0.00263839,0.00248057,6310430,272983973.7
184,Dogecoin,DOGE,7/03/17 23:59,0.00260119,0.00239456,0.0024671,0.00253279,7488410,278765959
185,Dogecoin,DOGE,7/04/17 23:59,0.00261217,0.00250965,0.00252682,0.00251822,5302360,277197170.7
186,Dogecoin,DOGE,7/05/17 23:59,0.00282943,0.00242343,0.00250399,0.0027135,17293700,298730544.2
187,Dogecoin,DOGE,7/06/17 23:59,0.00282002,0.00260139,0.00271105,0.00263617,10702300,290253629.9
188,Dogecoin,DOGE,7/07/17 23:59,0.00262917,0.00238768,0.00262917,0.00239723,7367710,263978150.3
189,Dogecoin,DOGE,7/08/17 23:59,0.00246096,0.00220247,0.0023857,0.00244039,8176760,268764834.4
190,Dogecoin,DOGE,7/09/17 23:59,0.00249187,0.00232606,0.00244206,0.00233016,4122620,256657309.2
191,Dogecoin,DOGE,7/10/17 23:59,0.00237305,0.00186524,0.00233759,0.00195244,7350820,215080219.4
192,Dogecoin,DOGE,7/11/17 23:59,0.00203555,0.00176817,0.00195554,0.00177886,9803180,195983179.7
193,Dogecoin,DOGE,7/12/17 23:59,0.0019381,0.00167378,0.00175864,0.0019381,9627830,213554221.1
194,Dogecoin,DOGE,7/13/17 23:59,0.00205606,0.00177973,0.00195848,0.00182277,6931840,200871716.7
195,Dogecoin,DOGE,7/14/17 23:59,0.00185063,0.0016324,0.00182626,0.00168127,3700410,185301422.5
196,Dogecoin,DOGE,7/15/17 23:59,0.00167514,0.00147686,0.00167514,0.00148381,3788270,163558753.5
197,Dogecoin,DOGE,7/16/17 23:59,0.00152427,0.00128023,0.0014836,0.00130721,4390690,144110351.3
198,Dogecoin,DOGE,7/17/17 23:59,0.0015541,0.00130303,0.00130303,0.0015197,4765630,167556913.8
199,Dogecoin,DOGE,7/18/17 23:59,0.00188811,0.00146742,0.00152281,0.00186367,10344200,205507620.1
200,Dogecoin,DOGE,7/19/17 23:59,0.00193468,0.00168666,0.00186951,0.00168884,8549310,186252336
201,Dogecoin,DOGE,7/20/17 23:59,0.00200963,0.00169353,0.00169353,0.00193452,7934090,213373669.7
202,Dogecoin,DOGE,7/21/17 23:59,0.00202331,0.00189767,0.00195448,0.00193628,6889580,213594706.4
203,Dogecoin,DOGE,7/22/17 23:59,0.00210202,0.00192061,0.00193585,0.00209465,6184110,231094037
204,Dogecoin,DOGE,7/23/17 23:59,0.00219341,0.00188922,0.00209668,0.00197241,10407100,217635336.6
205,Dogecoin,DOGE,7/24/17 23:59,0.00200964,0.00191151,0.00197315,0.00197971,3671250,218468435.8
206,Dogecoin,DOGE,7/25/17 23:59,0.00200177,0.0017029,0.00199747,0.00177338,4078660,195723773.7
207,Dogecoin,DOGE,7/26/17 23:59,0.001814,0.00165897,0.00177236,0.00181014,3897040,199806282.3
208,Dogecoin,DOGE,7/27/17 23:59,0.00187212,0.00177766,0.0018103,0.00185596,3369400,204889709.6
209,Dogecoin,DOGE,7/28/17 23:59,0.00187105,0.00175097,0.00185546,0.0017819,4510970,196738456.4
210,Dogecoin,DOGE,7/29/17 23:59,0.00177385,0.00166197,0.00177232,0.00176831,2728040,195262613.9
211,Dogecoin,DOGE,7/30/17 23:59,0.00177266,0.00169121,0.0017709,0.001719,2110290,189841583.9
212,Dogecoin,DOGE,7/31/17 23:59,0.00172788,0.00163194,0.00171312,0.0017184,3841680,189798983.6
213,Dogecoin,DOGE,8/01/17 23:59,0.00180328,0.00164194,0.00171918,0.00179199,4465920,197951947.6
214,Dogecoin,DOGE,8/02/17 23:59,0.00182327,0.00174568,0.00179042,0.00178833,4626730,197572304
215,Dogecoin,DOGE,8/03/17 23:59,0.00180727,0.00175934,0.00178543,0.0017951,3213770,198345142
216,Dogecoin,DOGE,8/04/17 23:59,0.00184672,0.00178442,0.00179403,0.00182037,3828740,201162665.7
217,Dogecoin,DOGE,8/05/17 23:59,0.00208731,0.00180433,0.00181683,0.00208731,8047780,230690211.3
218,Dogecoin,DOGE,8/06/17 23:59,0.00213984,0.00190112,0.00208624,0.00190935,6541340,211048435.9
219,Dogecoin,DOGE,8/07/17 23:59,0.00197383,0.00188164,0.00191942,0.00194902,5318800,215460298.2
220,Dogecoin,DOGE,8/08/17 23:59,0.00198709,0.00192942,0.00194958,0.0019611,4784700,216822986.5
221,Dogecoin,DOGE,8/09/17 23:59,0.00197353,0.00189454,0.00196114,0.00193684,4251240,214167441.8
222,Dogecoin,DOGE,8/10/17 23:59,0.00194497,0.00189094,0.00193919,0.00189581,4006990,209656696.5
223,Dogecoin,DOGE,8/11/17 23:59,0.00189653,0.00181738,0.00189653,0.00188013,5135210,207948540.8
224,Dogecoin,DOGE,8/12/17 23:59,0.00199239,0.00182848,0.00187664,0.00185561,7282380,205262085.1
225,Dogecoin,DOGE,8/13/17 23:59,0.00187407,0.00173102,0.0018528,0.00180735,4744330,199948812.5
226,Dogecoin,DOGE,8/14/17 23:59,0.00182992,0.00171105,0.00180733,0.00176245,4321530,195005983.3
227,Dogecoin,DOGE,8/15/17 23:59,0.00182658,0.00165592,0.00175765,0.00173797,7095620,192321527.6
228,Dogecoin,DOGE,8/16/17 23:59,0.00179818,0.0017002,0.00173173,0.00177439,3874060,196376335.6
229,Dogecoin,DOGE,8/17/17 23:59,0.00179907,0.00157468,0.00178059,0.0017103,3365590,189307023
230,Dogecoin,DOGE,8/18/17 23:59,0.00175934,0.00165359,0.00171142,0.00167807,3190510,185762813.4
231,Dogecoin,DOGE,8/19/17 23:59,0.00170936,0.00164712,0.00168113,0.00167808,3028000,185787197.8
232,Dogecoin,DOGE,8/20/17 23:59,0.0017265,0.00163559,0.00166982,0.00170717,3050890,189031463.2
233,Dogecoin,DOGE,8/21/17 23:59,0.00171183,0.00164414,0.00169309,0.00171183,3580650,189571337.1
234,Dogecoin,DOGE,8/22/17 23:59,0.00173084,0.00161555,0.00171335,0.00171605,3645340,190062368.3
235,Dogecoin,DOGE,8/23/17 23:59,0.0017905,0.00170031,0.00171514,0.00173174,5481120,191824058.7
236,Dogecoin,DOGE,8/24/17 23:59,0.00184541,0.00172193,0.00173062,0.00181637,4796720,201223519.6
237,Dogecoin,DOGE,8/25/17 23:59,0.00182964,0.00176164,0.00180805,0.00178962,2654040,198284911.6
238,Dogecoin,DOGE,8/26/17 23:59,0.00179687,0.00173549,0.00178701,0.00177784,1935350,197004365.4
239,Dogecoin,DOGE,8/27/17 23:59,0.00178439,0.0017448,0.0017791,0.0017595,2241620,194996479.8
240,Dogecoin,DOGE,8/28/17 23:59,0.00182468,0.00175148,0.00176436,0.00182468,3210440,202245398.6
