SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
1,Bitcoin,BTC,1/01/17 23:59,1003.080017,958.6989746,963.65802,998.3250122,147775008,16050407461
2,Bitcoin,BTC,1/02/17 23:59,1031.390015,996.7020264,998.6170044,1021.75,222184992,16429024775
3,Bitcoin,BTC,1/03/17 23:59,1044.079956,1021.599976,1021.599976,1043.839966,185168000,16786368910
4,Bitcoin,BTC,1/04/17 23:59,1159.420044,1044.400024,1044.400024,1154.72998,344945984,18571869009
5,Bitcoin,BTC,1/05/17 23:59,1191.099976,910.4169922,1156.72998,1013.380005,510199008,16300254795
6,Bitcoin,BTC,1/06/17 23:59,1046.810059,883.9439697,1014.23999,902.2009888,351876000,14513695758
7,Bitcoin,BTC,1/07/17 23:59,908.585022,823.5560303,903.4869995,908.585022,279550016,14618030536
8,Bitcoin,BTC,1/08/17 23:59,942.723999,887.2490234,908.1749878,911.1989746,158715008,14661966429
9,Bitcoin,BTC,1/09/17 23:59,913.6859741,879.8070068,913.2440186,902.8280029,141876992,14528815565
10,Bitcoin,BTC,1/10/17 23:59,914.8729858,901.0599976,902.4400024,907.6790161,115808000,14608685049
11,Bitcoin,BTC,1/11/17 23:59,919.447998,762.7650146,908.1149902,777.757019,310928992,12519135996
12,Bitcoin,BTC,1/12/17 23:59,826.2459717,755.7559814,775.1779785,804.8339844,222326000,12956730411
13,Bitcoin,BTC,1/13/17 23:59,829.0009766,780.0029907,803.7369995,823.9840088,168968000,13266554392
14,Bitcoin,BTC,1/14/17 23:59,835.085022,812.4559937,825.1420288,818.4119873,93063296,13178601992
15,Bitcoin,BTC,1/15/17 23:59,823.3070068,812.8709717,818.1420288,821.7979736,71013600,13234840657
16,Bitcoin,BTC,1/16/17 23:59,834.5300293,820.2709961,821.78302,831.5339966,82755200,13393372620
17,Bitcoin,BTC,1/17/17 23:59,910.5609741,830.7960205,830.9459839,907.9379883,155095008,14625779851
18,Bitcoin,BTC,1/18/17 23:59,917.4990234,858.3040161,909.3729858,886.617981,225676992,14284036613
19,Bitcoin,BTC,1/19/17 23:59,904.6140137,884.3380127,888.335022,899.072998,105625000,14486616700
20,Bitcoin,BTC,1/20/17 23:59,899.3980103,887.0079956,898.1719971,895.026001,86728400,14423545371
21,Bitcoin,BTC,1/21/17 23:59,927.3670044,895.5349731,895.5490112,921.7890015,111158000,14856911163
22,Bitcoin,BTC,1/22/17 23:59,937.5250244,897.5640259,922.2050171,924.6729736,116573000,14905439337
23,Bitcoin,BTC,1/23/17 23:59,928.2659912,916.7379761,925.4990234,921.0120239,73588600,14848013909
24,Bitcoin,BTC,1/24/17 23:59,924.1450195,892.2860107,910.677002,892.6870117,111349000,14393026385
25,Bitcoin,BTC,1/25/17 23:59,903.2520142,891.6870117,891.9240112,901.5419922,120831000,14537488261
26,Bitcoin,BTC,1/26/17 23:59,919.3259888,902.223999,902.3950195,917.5859985,131958000,14797955301
27,Bitcoin,BTC,1/27/17 23:59,923.2230225,915.8460083,918.3590088,919.75,125594000,14834831700
28,Bitcoin,BTC,1/28/17 23:59,923.9110107,919.8109741,919.8109741,921.5900269,68979600,14866260449
29,Bitcoin,BTC,1/29/17 23:59,923.4180298,919.1480103,922.0670166,919.4959717,60851700,14834377926
30,Bitcoin,BTC,1/30/17 23:59,923.0479736,919.473999,920.151001,920.382019,78227296,14850351605
31,Bitcoin,BTC,1/31/17 23:59,972.0189819,920.9589844,920.9589844,970.4030151,164582000,15659186515
32,Bitcoin,BTC,2/01/17 23:59,989.1140137,970.7420044,970.940979,989.0230103,150110000,15962015276
33,Bitcoin,BTC,2/02/17 23:59,1013.52002,983.2210083,990.0009766,1011.799988,145820992,16331615570
34,Bitcoin,BTC,2/03/17 23:59,1033.869995,1008.789978,1011.460022,1029.910034,201278000,16625849489
35,Bitcoin,BTC,2/04/17 23:59,1045.900024,1015.159973,1031.329956,1042.900024,155064000,16837411920
36,Bitcoin,BTC,2/05/17 23:59,1043.630005,1022.369995,1043.52002,1027.339966,114208000,16588240157
37,Bitcoin,BTC,2/06/17 23:59,1044.640015,1028.160034,1028.400024,1038.150024,111762000,16764422010
38,Bitcoin,BTC,2/07/17 23:59,1061.930054,1040.140015,1040.140015,1061.349976,146007008,17141080574
39,Bitcoin,BTC,2/08/17 23:59,1078.969971,1037.48999,1062.319946,1063.069946,201855008,17170799127
40,Bitcoin,BTC,2/09/17 23:59,1088.98999,953.3439941,1064.699951,994.3829956,407220000,16063448932
