SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
153,Litecoin,LTC,6/02/17,29.88820076,27.74300003,28.89730072,28.94470024,332251008,1487366316
154,Litecoin,LTC,6/03/17,29.16939926,26.62610054,29.03630066,27.6609993,290556000,1421817787
155,Litecoin,LTC,6/04/17,27.93930054,26.94549942,27.65029907,27.93930054,204435008,1436512587
156,Litecoin,LTC,6/05/17,30.99290085,28.09000015,28.09000015,30.84329987,366900992,1586278857
157,Litecoin,LTC,6/06/17,31.33169937,29.25790024,30.84070015,30.5510006,321099008,1571642192
158,Litecoin,LTC,6/07/17,30.68490028,28.37420082,30.56870079,28.3946991,264596992,1461052337
159,Litecoin,LTC,6/08/17,30.34259987,27.87999916,28.38129997,30.21190071,229004992,1554899463
160,Litecoin,LTC,6/09/17,30.58930016,29.62339973,30.18729973,29.68160057,176840992,1527922168
161,Litecoin,LTC,6/10/17,30.58880043,29.66189957,29.68449974,30.44169998,202679008,1567381713
162,Litecoin,LTC,6/11/17,33.56069946,30.15950012,30.50090027,33.21630096,406217984,1710731870
163,Litecoin,LTC,6/12/17,33.23049927,27.80220032,33.23049927,29.50349998,372663008,1520019062
164,Litecoin,LTC,6/13/17,30.64290047,29.33200073,29.49160004,30.64290047,150455008,1579263281
165,Litecoin,LTC,6/14/17,32.06280136,29.31690025,30.73900032,30.22470093,278323008,1558146224
166,Litecoin,LTC,6/15/17,30.37479973,27.31270027,30.2154007,30.2201004,314502016,1558335943
167,Litecoin,LTC,6/16/17,35.70050049,29.55389977,30.27910042,35.70050049,515972992,1841437408
168,Litecoin,LTC,6/17/17,49.29959869,36.18389893,36.18389893,47.64590073,1730780032,2458295326
169,Litecoin,LTC,6/18/17,47.44219971,42.42580032,47.44219971,46.04159927,1016220032,2376272925
170,Litecoin,LTC,6/19/17,53.55099869,44.98709869,46.16199875,50.32089996,1342360064,2598038245
171,Litecoin,LTC,6/20/17,51.46910095,45.75030136,50.4090004,47.21640015,612934976,2438536182
172,Litecoin,LTC,6/21/17,49.72829819,44.21580124,47.29520035,47.78749847,640054016,2468646452
173,Litecoin,LTC,6/22/17,48.85169983,45.86989975,47.71879959,47.71289825,445323008,2465480962
174,Litecoin,LTC,6/23/17,48.42350006,47.27389908,47.74779892,47.33549881,284270016,2446591286
175,Litecoin,LTC,6/24/17,47.44329834,44.01160049,47.24670029,44.4917984,321214016,2300237511
176,Litecoin,LTC,6/25/17,46.21530151,43.0542984,44.49069977,43.92440033,354372000,2271527610
177,Litecoin,LTC,6/26/17,44.34519958,37.54959869,44.03699875,41.13180161,538072000,2127619780
178,Litecoin,LTC,6/27/17,41.38850021,36.19950104,41.13130188,40.54150009,565265024,2097663118
179,Litecoin,LTC,6/28/17,43.61370087,39.17770004,40.81600189,42.84949875,353444000,2217715824
180,Litecoin,LTC,6/29/17,42.83010101,40.35290146,42.83010101,41.06529999,300131008,2126019668
181,Litecoin,LTC,6/30/17,41.74670029,40.17399979,41.04299927,40.35430145,251184000,2089790095
182,Litecoin,LTC,7/01/17,40.57830048,38.47159958,40.40409851,38.98820114,225507008,2019589047
183,Litecoin,LTC,7/02/17,43.26689911,37.80459976,38.94919968,41.56760025,315630016,2153776659
184,Litecoin,LTC,7/03/17,48.40390015,40.97060013,41.47850037,46.42520142,729937984,2406133732
185,Litecoin,LTC,7/04/17,55.42440033,46.56259918,46.56259918,55.33440018,1101750016,2868712774
186,Litecoin,LTC,7/05/17,56.03469849,50.59600067,55.27489853,53.19449997,790609024,2758632586
187,Litecoin,LTC,7/06/17,53.19549942,50.11510086,53.19549942,51.13029861,461148992,2652393637
188,Litecoin,LTC,7/07/17,51.13600159,45.63249969,51.10150146,46.57550049,553712000,2416847285
189,Litecoin,LTC,7/08/17,52.74509811,44.67010117,46.6393013,52.13850021,604987008,2706260958
190,Litecoin,LTC,7/09/17,53.30879974,49.52700043,52.36370087,49.58050156,409244000,2574185219
191,Litecoin,LTC,7/10/17,50.53480148,44.73699951,49.90879822,46.57640076,373252992,2418908416
192,Litecoin,LTC,7/11/17,47.38940048,43.64509964,46.27420044,45.3307991,400044992,2354858332
193,Litecoin,LTC,7/12/17,49.07049942,44.06529999,45.25590134,48.75120163,369964000,2533260184
194,Litecoin,LTC,7/13/17,49.04930115,45.3893013,48.72340012,46.32780075,229104992,2408038312
195,Litecoin,LTC,7/14/17,46.47769928,40.80199814,46.35919952,42.80270004,320419008,2225420765
196,Litecoin,LTC,7/15/17,42.80530167,37.77859879,42.80530167,38.9239006,327332000,2024299012
197,Litecoin,LTC,7/16/17,41.96929932,36.38479996,38.92100143,40.91289902,393366016,2128387551
198,Litecoin,LTC,7/17/17,43.07300186,40.17229843,41.18920135,42.66970062,355036000,2220519768
199,Litecoin,LTC,7/18/17,45.33039856,41.46730042,42.6230011,44.30239868,380816000,2306211599
200,Litecoin,LTC,7/19/17,44.41880035,40.56079865,44.34740067,40.86439896,246376992,2127931181
201,Litecoin,LTC,7/20/17,45.44749832,40.95539856,40.95539856,45.01570129,354801984,2344827631
202,Litecoin,LTC,7/21/17,47.44749832,44.52149963,45.06850052,45.76300049,286020000,2384504334
203,Litecoin,LTC,7/22/17,46.79869843,45.45289993,45.77299881,46.55830002,132333000,2426674809
204,Litecoin,LTC,7/23/17,46.63970184,42.93600082,46.62820053,44.05590057,219256992,2296964811
205,Litecoin,LTC,7/24/17,44.81150055,43.28770065,44.1595993,44.4054985,158532000,2315840404
206,Litecoin,LTC,7/25/17,44.78879929,41.06729889,44.48289871,42.24129868,206307008,2203568415
207,Litecoin,LTC,7/26/17,42.69860077,40.6257019,42.2879982,42.22969818,121389000,2203577730
208,Litecoin,LTC,7/27/17,42.61949921,41.3893013,42.35319901,42.13980103,81714000,2199530365
209,Litecoin,LTC,7/28/17,42.47029877,35.94150162,42.21620178,40.61460114,137556000,2120556595
210,Litecoin,LTC,7/29/17,41.34120178,38.74399948,40.55889893,41.1155014,109945000,2147368302
211,Litecoin,LTC,7/30/17,41.81769943,40.06200027,41.18450165,40.42200089,75746704,2111806255
212,Litecoin,LTC,7/31/17,44.03340149,38.9477005,40.34030151,43.02270126,240820992,2248288103
213,Litecoin,LTC,8/01/17,43.77000046,41.08499908,43.01929855,43.03630066,203656000,2249631448
214,Litecoin,LTC,8/02/17,43.20629883,42.06669998,43.07490158,42.13219833,103557000,2203009838
215,Litecoin,LTC,8/03/17,43.16740036,42.13280106,42.19300079,42.86149979,95497600,2241762848
216,Litecoin,LTC,8/04/17,43.71310043,42.82149887,42.89350128,43.4496994,114810000,2273186518
217,Litecoin,LTC,8/05/17,46.91659927,43.47600174,43.48600006,46.85900116,248320000,2452225533
218,Litecoin,LTC,8/06/17,47.30130005,45.09859848,46.84500122,45.10300064,147891008,2360943929
219,Litecoin,LTC,8/07/17,46.48400116,45.12379837,45.17169952,45.79550171,106560000,2397858442
220,Litecoin,LTC,8/08/17,49.36830139,45.79410172,45.89810181,48.63190079,205564992,2547114358
221,Litecoin,LTC,8/09/17,50.22639847,47.16429901,48.58670044,48.01190186,253103008,2515337793
222,Litecoin,LTC,8/10/17,48.50699997,46.49980164,48.04940033,46.49980164,121661000,2436800274
223,Litecoin,LTC,8/11/17,47.32730103,46.4048996,46.4048996,47.09939957,137644000,2468915571
224,Litecoin,LTC,8/12/17,47.62350082,46.28580093,47.05059814,46.43389893,142064992,2434695721
225,Litecoin,LTC,8/13/17,48.07279968,44.32590103,46.56869888,45.81280136,242564992,2402845047
226,Litecoin,LTC,8/14/17,46.51089859,45.43119812,45.83229828,45.80450058,114402000,2403048692
227,Litecoin,LTC,8/15/17,45.83570099,42.29430008,45.81349945,43.30649948,206080992,2272230662
228,Litecoin,LTC,8/16/17,45.0564003,42.57030106,43.37189865,44.15119934,120765000,2316550874
229,Litecoin,LTC,8/17/17,44.83200073,43.78419876,44.17879868,43.91460037,104020000,2305686993
230,Litecoin,LTC,8/18/17,47.85950089,43.59090042,43.89720154,47.28139877,293350016,2483120186
231,Litecoin,LTC,8/19/17,47.08169937,43.7820015,47.0542984,45.47999954,155404000,2389136366
232,Litecoin,LTC,8/20/17,47.54610062,44.75149918,45.37620163,46.23099899,138850000,2429290296
233,Litecoin,LTC,8/21/17,48.74760056,45.62139893,46.18980026,47.93600082,207172000,2519583624
234,Litecoin,LTC,8/22/17,47.89519882,45.47639847,47.89519882,46.72710037,163104000,2456801454
235,Litecoin,LTC,8/23/17,54.7798996,46.48360062,46.71360016,53.24810028,447188000,2800477716
236,Litecoin,LTC,8/24/17,53.28039932,50.18560028,52.82440186,50.18560028,391342016,2640188253
237,Litecoin,LTC,8/25/17,52.13479996,49.84209824,50.17229843,51.17679977,157619008,2693138536
238,Litecoin,LTC,8/26/17,52.26029968,50.45240021,51.16579819,51.74959946,126024000,2724082507
239,Litecoin,LTC,8/27/17,64.44229889,51.63850021,51.80479813,61.15879822,890545984,3220428680
240,Litecoin,LTC,8/28/17,64.91999817,59.86759949,61.36339951,62.35549927,556636992,3284548362
241,Litecoin,LTC,8/29/17,63.28630066,61.25730133,62.39459991,63.16699982,294799008,3328402346
242,Litecoin,LTC,8/30/17,64.21369934,60.89730072,63.16379929,64.16929626,240308992,3382337004
243,Litecoin,LTC,8/31/17,72.28070068,64.04039764,64.15820313,71.05509949,633147008,3746359355
244,Litecoin,LTC,9/01/17,87.40589905,70.00540161,70.85610199,86.03970337,1551740032,4537751620
245,Litecoin,LTC,9/02/17,92.06520081,72.22650146,85.82990265,79.02429962,1363990016,4168935431
246,Litecoin,LTC,9/03/17,82.82980347,73.60849762,78.97989655,76.84300232,675462016,4054990308
247,Litecoin,LTC,9/04/17,76.73210144,61.24369812,76.73210144,65.20580292,922041024,3441750071
248,Litecoin,LTC,9/05/17,72.4437027,59.04999924,65.251297,71.2947998,1016089984,3764198423
249,Litecoin,LTC,9/06/17,80.63899994,71.51390076,71.77729797,80.11430359,830718016,4231165242
250,Litecoin,LTC,9/07/17,81.05500031,75.59089661,79.87799835,78.48429871,526828992,4146294754
251,Litecoin,LTC,9/08/17,80.12609863,63.82989883,78.45279694,67.7947998,930673024,3582709924
252,Litecoin,LTC,9/09/17,69.55380249,64.00910187,67.21269989,66.00910187,467895008,3489300921
253,Litecoin,LTC,9/10/17,65.95120239,57.06439972,65.80280304,61.61349869,529848000,3257755734
254,Litecoin,LTC,9/11/17,67.23249817,61.37149811,61.64659882,66.03990173,412076000,3492778154
255,Litecoin,LTC,9/12/17,70.25299835,63.86330032,66.23880005,64.23370361,481217984,3398168751
256,Litecoin,LTC,9/13/17,64.59700012,58.93479919,64.32160187,61.73009872,501521984,3266612281
257,Litecoin,LTC,9/14/17,62.42670059,41.24850082,61.64220047,41.5848999,749713984,2201222135
258,Litecoin,LTC,9/15/17,50.64770126,32.03099823,41.68500137,48.21260071,1554339968,2552770743
259,Litecoin,LTC,9/16/17,52.82920074,46.46490097,48.13339996,48.25830078,562278016,2555926415
260,Litecoin,LTC,9/17/17,49.88180161,45.12480164,48.23040009,48.49020004,245262000,2568944479
261,Litecoin,LTC,9/18/17,55.61489868,48.53020096,48.53020096,55.52539825,408675008,2942496799
262,Litecoin,LTC,9/19/17,55.88330078,51.04779816,55.68360138,52.83530045,286583008,2800667554
263,Litecoin,LTC,9/20/17,53.82989883,51.25130081,52.74489975,51.73379898,160252000,2743090712
264,Litecoin,LTC,9/21/17,52.31420135,45.66740036,51.66360092,46.60580063,229363008,2471892746
265,Litecoin,LTC,9/22/17,49.09209824,45.18899918,46.65269852,48.09030151,218134000,2551351872
266,Litecoin,LTC,9/23/17,49.78950119,46.68700027,48.15710068,49.27159882,142072992,2614760414
267,Litecoin,LTC,9/24/17,49.26869965,47.51860046,49.25009918,47.61830139,82147104,2527746379
268,Litecoin,LTC,9/25/17,52.43889999,47.57170105,47.61989975,51.58010101,208640992,2738822452
269,Litecoin,LTC,9/26/17,53.70249939,51.07699966,51.68790054,51.54679871,173663008,2737818455
270,Litecoin,LTC,9/27/17,56.54059982,51.57619858,51.57619858,56.28310013,220363008,2990132970
271,Litecoin,LTC,9/28/17,56.67129898,53.40810013,56.21220016,54.08520126,202008992,2874185280
