SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
1,Ethereum,ETH,1/01/17 23:59,8.471229553,7.982309818,7.982309818,8.172570229,14731700,715049207.9
2,Ethereum,ETH,1/02/17 23:59,8.436329842,8.054409981,8.170869827,8.378510475,14579600,733331653.9
3,Ethereum,ETH,1/03/17 23:59,9.996800423,8.317170143,8.374580383,9.725250244,33625200,851512055.2
4,Ethereum,ETH,1/04/17 23:59,11.27639961,9.559809685,9.709289551,11.25160027,41051200,985515893.5
5,Ethereum,ETH,1/05/17 23:59,11.89089966,9.402680397,11.28680038,10.25440025,41557400,898497892.3
6,Ethereum,ETH,1/06/17 23:59,10.62919998,9.627289772,10.28579998,10.25469971,29471800,898845927.7
7,Ethereum,ETH,1/07/17 23:59,10.28040028,9.585849762,10.24090004,9.867190361,23153600,865194523.3
8,Ethereum,ETH,1/08/17 23:59,10.39480019,9.828900337,9.872579575,10.28979969,16676600,902576769
9,Ethereum,ETH,1/09/17 23:59,10.78380013,10.13659954,10.31379986,10.32559967,25718300,906044584.4
10,Ethereum,ETH,1/10/17 23:59,10.68980026,10.28979969,10.36950016,10.54959965,10879700,926031182.6
11,Ethereum,ETH,1/11/17 23:59,10.66390038,9.456800461,10.54150009,9.717760086,26823500,853319721.9
12,Ethereum,ETH,1/12/17 23:59,10.08399963,9.175580025,9.721389771,9.861330032,30453800,866237622
13,Ethereum,ETH,1/13/17 23:59,9.853819847,9.514380455,9.827219963,9.769499779,25066600,858481082.1
14,Ethereum,ETH,1/14/17 23:59,9.890839577,9.443980217,9.786450386,9.646659851,20085800,847990589.6
15,Ethereum,ETH,1/15/17 23:59,9.999620438,9.597410202,9.829199791,9.904259682,14837900,870948977.5
16,Ethereum,ETH,1/16/17 23:59,9.925919533,9.583569527,9.883529663,9.636500359,14937400,847706512.7
17,Ethereum,ETH,1/17/17 23:59,10.6104002,9.54461956,9.639619827,10.30230045,18391900,906597925.3
18,Ethereum,ETH,1/18/17 23:59,10.51679993,9.935290337,10.29640007,10.22780037,10788200,900365728.2
19,Ethereum,ETH,1/19/17 23:59,10.44400024,10.17889977,10.24050045,10.39719963,8347550,915611848.7
20,Ethereum,ETH,1/20/17 23:59,10.76270008,10.35210037,10.38679981,10.60060024,10992800,933854252.3
21,Ethereum,ETH,1/21/17 23:59,10.97780037,10.57999992,10.59549999,10.90919971,11937600,961383820.3
22,Ethereum,ETH,1/22/17 23:59,10.97179985,10.57629967,10.91009998,10.70320034,8678620,943567856
23,Ethereum,ETH,1/23/17 23:59,10.84469986,10.66899967,10.7098999,10.82079983,7267210,954275900.1
24,Ethereum,ETH,1/24/17 23:59,10.77229977,10.57129955,10.72789955,10.63249969,8327330,938004330.3
25,Ethereum,ETH,1/25/17 23:59,10.61849976,10.48400021,10.61849976,10.57050037,6751450,932866677.9
26,Ethereum,ETH,1/26/17 23:59,10.66769981,10.51350021,10.56719971,10.58909988,8465020,934844928
27,Ethereum,ETH,1/27/17 23:59,10.60700035,10.44229984,10.58409977,10.53730011,7189170,930599698.8
28,Ethereum,ETH,1/28/17 23:59,10.58320045,10.42930031,10.53829956,10.56499958,6580700,933378689.5
29,Ethereum,ETH,1/29/17 23:59,10.56970024,10.45170021,10.56169987,10.48400021,4689950,926548657
30,Ethereum,ETH,1/30/17 23:59,10.71399975,10.46650028,10.49380016,10.57120037,8042180,934593362.1
31,Ethereum,ETH,1/31/17 23:59,10.74870014,10.54500008,10.5642004,10.72749996,11648700,948748952.2
32,Ethereum,ETH,2/01/17 23:59,10.84720039,10.55659962,10.74129963,10.73209953,12852200,949491718.2
33,Ethereum,ETH,2/02/17 23:59,10.88809967,10.55189991,10.73550034,10.82139969,10172500,957731836.1
34,Ethereum,ETH,2/03/17 23:59,11.11450005,10.75500011,10.8125,11.11450005,12897800,984019776.2
35,Ethereum,ETH,2/04/17 23:59,11.50150013,11.12870026,11.12870026,11.43350029,14139500,1012625893
36,Ethereum,ETH,2/05/17 23:59,11.4861002,11.31690025,11.44219971,11.35299969,5942960,1005855021
37,Ethereum,ETH,2/06/17 23:59,11.47539997,11.34459972,11.35389996,11.38939953,5695440,1009440330
38,Ethereum,ETH,2/07/17 23:59,11.60980034,11.41499996,11.42529964,11.5152998,7629640,1020961130
39,Ethereum,ETH,2/08/17 23:59,11.6303997,11.24339962,11.54020023,11.43120003,9688630,1013867331
40,Ethereum,ETH,2/09/17 23:59,11.59799957,10.67450047,11.43589973,11.03219986,18400300,978825689.7
41,Ethereum,ETH,2/10/17 23:59,11.34469986,10.78120041,11.04500008,11.27890015,11914200,1001069228
42,Ethereum,ETH,2/11/17 23:59,11.43179989,11.24240017,11.29080009,11.3494997,7544520,1007694076
43,Ethereum,ETH,2/12/17 23:59,11.40130043,11.3039999,11.35330009,11.39920044,6264900,1012466457
44,Ethereum,ETH,2/13/17 23:59,11.39490032,11.17409992,11.38360023,11.26949978,7216520,1001304093
45,Ethereum,ETH,2/14/17 23:59,13.33069992,11.28639984,11.28639984,13.02519989,42911500,1157709435
46,Ethereum,ETH,2/15/17 23:59,13.03969955,12.63710022,13.03969955,12.91969967,18464700,1148742628
47,Ethereum,ETH,2/16/17 23:59,12.92099953,12.54469967,12.92099953,12.90369987,38002600,1147726668
48,Ethereum,ETH,2/17/17 23:59,12.90810013,12.66460037,12.89850044,12.67650032,11636500,1127915204
